id,name,slug,type,address1,address2,city,state,zip,country,latitude,longitude,distance_mi,phone,website,email,followers,license,overall_rating,rating_count,review_count,quality_rating,service_rating,atmosphere_rating,about,hours,feature_tier,is_open,delivery_enabled,pickup_enabled,preorder_enabled,active_deals_count,latest_deal_title,latest_deal_discount,leafly_url,timezone,payment_methods,amenities,detail_phone,detail_website,detail_email,review_count_detail
383413,High Profile - Metropolis,high-profile-metropolis,REC,1801 E. 5th St. Metropolis,,Illinois,IL,62960,US,37.1624652,-88.7012828,833.3,,,,,,3.8,,6,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile-metropolis,America/Chicago,,,,,metropolis@highprofilecannabis.com,
337367,High Profile - Cape Girardeau (MED and REC),high-profile---cape-girardeau-,MED & REC,772 S Kingshighway Ste 101,,Cape Girardeau,MO,63703,US,37.2868026,-89.5549537,873.3,,,,,,4.3,,34,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile---cape-girardeau-,America/Chicago,,,,,capegirardeau@highprofilecannabis.com,
337365,High Profile - Columbia (MED and REC),high-profile---columbia-,MED & REC,1500 Interstate 70 Dr SW,,Columbia,MO,65203,US,38.9640961,-92.360883,982.2,,,,,,4.7,,29,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile---columbia-,America/Chicago,,,,,columbia@highprofilecannabis.com,
337368,High Profile - Saint Robert (MED and REC),high-profile----saint-robert-,MED & REC,231 Saint Robert Blvd,,Saint Robert,MO,65584,US,37.8258557,-92.15818600000001,994,,,,,,4.6,,16,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile----saint-robert-,America/Chicago,,,573-586-4208,,stroberts@highprofilecannabis.com,
339634,High Profile - Holland,the-farmer-s-wife---mountain-grove,MED & REC,80 State Hwy O,Suite C,Steele,MO,63877,US,37.19026,-92.22138,1012.1,,,,,,4.7,,103,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-farmer-s-wife---mountain-grove,America/Chicago,,,,,holland@highprofilecannabis.com,
336589,High Profile - West Plains,the-farmer-s-wife-west-plains,MED & REC,1391 Mitchell Rd,,West Plains,MO,65775,US,36.7128193,-91.876953,1006.8,,,,,,4.9,,60,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-farmer-s-wife-west-plains,America/Chicago,,,,,info@farmerswife.com,
387548,Elevate - West Memphis,elevate-west-memphis,MED,3600 N Service Rd,,West Memphis,AR,72301,US,35.158696,-90.1585802,968.1,,,,,,5,,1,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/elevate-west-memphis,America/Chicago,,,870-497-2175,,info@elevatenea.com,
382869,High Profile - Branson,high-profile-branson,REC,3125 Green Mountain Dr,,Branson,MO,65616,US,36.6325375,-93.2787211,1080.7,,,,,,5,,65,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile-branson,America/Chicago,,,,,branson@highprofilecannabis.com,
384186,High Profile - Pineville,high-profile-pineville,MED & REC,35 Macadoodle Lane,,Pineville,MO,64856,US,36.5029372,-94.2777698,1135.3,,,,,,4.1,,9,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-profile-pineville,America/Chicago,,,,,pineville@highprofilecannabis.com,
306684,Purspirit Cannabis Co.,purspirit-cannabis-co-,MED,3970 West Martin Luther King Jr Boulevard,,Fayetteville,AR,72704,US,36.048964,-94.2174161,1144.5,,,,,,4.6,,293,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/purspirit-cannabis-co-,America/Chicago,,,4799571973,,office@purspirit.com,
303608,Green Canopy Solutions,green-canopy-solutions,MED,581 N Lynn Riggs Blvd.,,Claremore,OK,74017,US,36.3171222,-95.6137174,1208.9,,,,,,4,,22,,,,,,basic,true,false,true,true,3,Infused Prerolls 3/$20,$20.00 sale,https://www.leafly.com/dispensary-info/green-canopy-solutions,America/Chicago,,,,,greencanopysolutions@gmail.com,
387276,Atlas Organics,atlas-organics,,611 W Highpoint Dr,,Stillwater,OK,74075,US,36.1419865,-97.0660884,1288.4,,,,,,,,,,,,,,basic,true,false,true,true,1,$20/20g Papi's Prerolls (Zkittles/Gorilla Cookies),$20.00 sale,https://www.leafly.com/dispensary-info/atlas-organics,America/Chicago,,,405-612-2021,,Atlasorganicsok@gmail.com,
387645,Medical Man Wellness Dispensary,medical-man-wellness,MED,6733 NW 50th St,,Bethany,OK,73008,US,35.5226607,-97.6318206,1334.3,,,,,,5,,1,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/medical-man-wellness,America/Chicago,,,4054414507,,Unclemondos@gmail.com,
302152,Twisted Roo - Noble,twisted-roo-noble-dispensary,MED,901 North Main Street,,Noble,OK,73068,US,35.150578,-97.39705769999999,1332.9,,,,,,4.7,,144,,,,,,basic,true,false,true,true,8,BUY 2 GET 1 FOR $0.01 ON HOUSE INFUSED PREROLLS!,$0.01 sale,https://www.leafly.com/dispensary-info/twisted-roo-noble-dispensary,America/Chicago,,,4058870404,,noble@roserockdispensary.com,
386841,The Fireplace Dispensary,the-fireplace-dispensary,REC,1563 W Bridge Street Suite B,,Brighton,CO,80601,US,39.9877899,-104.8023954,1612.7,,,,,,5,,2,,,,,,basic,true,false,true,true,10,25% Off Haze Juicebox,25% off,https://www.leafly.com/dispensary-info/the-fireplace-dispensary,America/Denver,,,,,info@thefireplacedispensary.com,
389045,Social Cannabis - Brighton (Coming Soon),basecamp-cannabis,MED & REC,991 Platte River Blvd Unit1,,Brighton,CO,80601,US,39.9700523,-104.8300928,1614.4,,,,,,,,,,,,,,basic,true,false,false,false,7,8 For $80 FLVRZ Singles,$80.00 sale,https://www.leafly.com/dispensary-info/basecamp-cannabis,America/Denver,,,,,johari@thesocialcannabis.com,
387948,Social Dispensary Reunion Denver Airport,social-cannabis-dispensary-reunion,REC,18494 104th Ave,,Commerce City,CO,80022,US,39.8849931,-104.7724584,1612.7,,,,,,,,,,,,,,basic,true,false,true,true,11,25% Off Haze Juicebox,25% off,https://www.leafly.com/dispensary-info/social-cannabis-dispensary-reunion,America/Denver,,,,,reunion@thesocialcannabis.com,
342795,Social Dispensary Louisville,seed---smith---recreational,REC,1413 Hecla Way,,Louisville,CO,80027,US,39.9883046,-105.1223803,1629.2,,,,,,4.9,,19,,,,,,basic,true,false,true,true,21,25% Off Haze Juicebox,25% off,https://www.leafly.com/dispensary-info/seed---smith---recreational,America/Denver,,,,,lousiville@thesocialcannabis.com,
369768,Social Cannabis Chambers DIA Airport,social-cannabis-denver,REC,4405 Chambers Road,Suite 101,Denver,CO,80239,US,39.774693,-104.8104604,1616.4,,,,,,5,,25,,,,,,basic,true,false,true,true,28,25% Off Haze Juicebox,25% off,https://www.leafly.com/dispensary-info/social-cannabis-denver,America/Denver,,,,,contact@thesocialcannabis.com,
387854,The Cannabis Depot - Boulder,the-cannabis-depot-boulder,REC,3390 28th Street,,Boulder,CO,80301,US,40.0361897,-105.2579353,1635.5,,,,,,,,,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/the-cannabis-depot-boulder,America/Denver,,,,,,
388373,Best Buds Dispensary - Aurora,best-buds-dispensary-aurora,REC,11900 E 33rd Ave,,Aurora,CO,80010,US,39.7632237,-104.84958,1618.6,,,,,,5,,1,,,,,,basic,true,false,true,true,7,$10 off 2g Live Resin Disposables,$10.00 off,https://www.leafly.com/dispensary-info/best-buds-dispensary-aurora,America/Denver,,,720-679-9779,,cs@bestbudsco.com,
389044,Social Cannabis Dispensary Thornton,the-fireplace-4bfc1,MED & REC,8310 W Washington St,,Denver,CO,80229,US,39.8470345,-104.9773137,1623.9,,,,,,,,,,,,,,basic,,false,false,false,11,25% Off Haze Juicebox,25% off,https://www.leafly.com/dispensary-info/the-fireplace-4bfc1,America/Denver,,,,,,
385036,Social Dispensary Lowry,social-cannabis-lowry,REC,1119 N Syracuse St,,Denver,CO,80220,US,39.7336884,-104.8992375,1621.6,,,,,,5,,15,,,,,,basic,true,false,true,true,20,25% Off Haze Portal,25% off,https://www.leafly.com/dispensary-info/social-cannabis-lowry,America/Denver,,,,,lowry@thesocialcannabis.com,
388374,Best Buds Dispensary - Rino,best-buds-dispensary-rino,REC,3814 Walnut Street,,Denver,CO,80205,US,39.7705601,-104.9713756,1624.8,,,,,,,,,,,,,,basic,true,false,true,true,7,$10 Off 2g Live Resin Disposables,$10.00 off,https://www.leafly.com/dispensary-info/best-buds-dispensary-rino,America/Denver,,,720-679-9779,,cs@bestbudsco.com,
362687,Social Dispensary Federal,social-cannabis,REC,5068 N Federal Blvd,,Denver,CO,80221,US,39.7886662,-105.024901,1627.3,,,,,,4.9,,70,,,,,,basic,true,false,true,false,5,8 For $80 FLVRZ Singles,$80.00 sale,https://www.leafly.com/dispensary-info/social-cannabis,America/Denver,,,,,contact@thesocialcannabis.com,
383924,Social Dispensary E Mississippi Ave,social-cannabis-mississippi,REC,8080 E Mississippi Ave,,Denver,CO,80247,US,39.69636,-104.894197,1622,,,,,,4.8,,12,,,,,,basic,true,false,true,true,18,Freez its Buy 2 Get One For $1,$1.00 sale,https://www.leafly.com/dispensary-info/social-cannabis-mississippi,America/Denver,,,,,,
388375,Best Buds Dispensary - Highland,best-buds-dispensary-highland,MED & REC,4012 W 38th Ave,,Denver,CO,80212,US,39.7692782,-105.0396835,1628.3,,,,,,,,,,,,,,basic,true,false,true,true,7,25% Off Wyld Edibles,25% off,https://www.leafly.com/dispensary-info/best-buds-dispensary-highland,America/Denver,,,720-679-9779,,cs@bestbudsco.com,
387855,The Cannabis Depot - Denver (Federal Blvd),the-cannabis-depot-denver-federal-blvd,REC,155 Federal Blvd,,Denver,CO,80219,US,39.7193345,-105.0254466,1628.4,,,,,,,,,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/the-cannabis-depot-denver-federal-blvd,America/Denver,,,,,,
382273,Social Dispensary Golden,social-cannabis-golden,REC,17120 West Colfax Ave,Unit 108,Golden,CO,80401,US,39.722986,-105.1930175,1637,,,,,,4.5,,13,,,,,,basic,true,false,true,true,19,25% Off Haze Portal,25% off,https://www.leafly.com/dispensary-info/social-cannabis-golden,America/Denver,,,,,johari@thesocialcannabis.com,
377446,Ascension Cannabis,ascension-cannabis,MED,15053 us hwy 70,,Ardmore,OK,73401,US,34.1726795,-97.2302204,1354.1,,,,,,5,,5,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/ascension-cannabis,America/Chicago,,,580-229-5509,,ascensionmeds@gmail.com,
389287,Cannabis Depot - S Tejon,the-cannabis-depot-5b0ad,MED & REC,1004 South Tejon Street,,Colorado Springs,CO,80903,US,38.8195851,-104.8245512,1633.4,,,,,,,,,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/the-cannabis-depot-5b0ad,America/Denver,,,,,info@thecannabisdepotco.com,
303385,The Cannabis Depot,the-cannabis-depot,REC,2440 I25 North,,Pueblo,CO,81008,US,38.34266590000001,-104.6179215,1631.6,,,,,,4.6,,32,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/the-cannabis-depot,America/Denver,,,719-283-8017,,info@thecannabisdepotco.com,
387860,Wildflowers - Pueblo West,wildflowers-pueblo-west,REC,148 E Assembly Dr,,Pueblo West,CO,81007,US,38.3394762,-104.7351147,1637.8,,,,,,,,,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/wildflowers-pueblo-west,America/Denver,,,,,,
387857,The Cannabis Depot - Pueblo West,the-cannabis-depot-pueblo-west,REC,74 Component Dr #130,,Pueblo West,CO,81007,US,38.338884,-104.7407351,1638.1,,,,,,,,,,,,,,basic,true,false,true,true,1,"$49 Mid-Shelf OZ OTD, $39 Ground Flower OZ OTD",$35.00 sale,https://www.leafly.com/dispensary-info/the-cannabis-depot-pueblo-west,America/Denver,,,,,,
13675,Santé - Durango,sante-alternative-wellness,REC,742 1/2 Main Ave,,Durango,CO,81301,US,37.2716885,-107.8806756,1823.8,,,,,,4.6,,167,,,,,,basic,true,false,true,true,4,In the Flow Promo,15% off,https://www.leafly.com/dispensary-info/sante-alternative-wellness,America/Denver,,,970-375-2837,,SanteDurango@gmail.com,
321835,SoL Cannabis,sol-cannabis,MED & REC,275 S US 395 washoe valley,,Washoe Valley,NV,89704,US,39.32829,-119.809017,2394.3,,,,,,4.6,,22,,,,,,basic,true,true,true,true,11,Infused Beverage Sale!,$4.00 off,https://www.leafly.com/dispensary-info/sol-cannabis,America/Los_Angeles,,,7754517920,,info@solisbetter.com,
317563,Wallflower Cannabis House - Blue Diamond,wallflower-cannabis-house,REC,6540 Blue Diamond Rd,,Las Vegas,NV,89139,US,36.0242875,-115.2363177,2236.1,,,,,,4.3,,14,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/wallflower-cannabis-house,America/Los_Angeles,,,7252052714,,dayjia@wallflower-house.com,
386852,Wallflower Cannabis House - Inspirada,wallflower-cannabis-house-inspirada,,3485 Volunteer Drive,,Henderson,NV,89044,US,35.9208835,-115.1652008,2235,,,,,,,,,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/wallflower-cannabis-house-inspirada,America/Los_Angeles,,,,,,
318666,Embarc - S. Lake Tahoe,embarc-s-lake-tahoe,MED & REC,4035 Lake Tahoe Blvd,,South Lake Tahoe,CA,96150,US,38.9559326,-119.9446938,2409.2,,,,,,4.9,,75,,,,,,basic,true,false,true,true,6,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-s-lake-tahoe,America/Los_Angeles,,,530-600-3040,,tahoe@goembarc.com,
28074,tru|med Dispensary (Med & Rec),trumed,MED & REC,1613 N 40th St,,Phoenix,AZ,85008,US,33.4662834,-111.995216,2137.8,,,,,,4.7,,8517,,,,,,basic,true,false,true,false,41,30% OFF Alien Labs/ Connected 10g,30% off,https://www.leafly.com/dispensary-info/trumed,America/Phoenix,,,6022751279,,lauren@trumedaz.com,
381275,Embarc - Chico (NOW OPEN),embarc-chico--now-open-,MED & REC,185 Cohasset Rd,,Chico,CA,95926,US,39.75130970000001,-121.8537751,2488.9,,,,,,3.7,,5,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-chico--now-open-,America/Los_Angeles,,,,,chico@goembarc.com,
301573,JWC Deliveries,jwc-deliveries,MED & REC,,,Yuba City,CA,95991,US,39.14540230357307,-121.6303161408732,2490.8,,,,,or,5,,4,,,,,,basic,true,true,false,false,0,,,https://www.leafly.com/dispensary-info/jwc-deliveries,America/Los_Angeles,,,530-844-8856,,jwcdelivery@gmail.com,
368099,Embarc - Sacramento,embarc-sacramento,REC,6233 Mack Rd,,Sacramento,CA,95823,US,38.4755617,-121.4293673,2495.7,,,,,,4.5,,10,,,,,,basic,true,false,true,true,5,50% Off 710 Labs 3.5g Persy Flower,50% off,https://www.leafly.com/dispensary-info/embarc-sacramento,America/Los_Angeles,,,916-572-9659,,sacramento@goembarc.com,
387811,Embarc - Woodland,embarc-woodland,MED & REC,"825 East St, Suite 102",,Woodland,CA,95776,US,38.6689051,-121.7643784,2508.3,,,,,,,,,,,,,,basic,true,false,true,true,3,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-woodland,America/Los_Angeles,,,530-867-9420,,woodland@goembarc.com,
362522,Embarc - Fairfield,embarc-fairfield,REC,180 Serrano Drive,Suite A,Fairfield,CA,94533,US,38.2463535,-122.0733137,2533.9,,,,,,,,,,,,,,basic,true,false,true,true,4,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-fairfield,America/Los_Angeles,,,,,fairfield@goembarc.com,
366502,Embarc - Fresno,embarc-fresno,MED & REC,4592 N Blackstone Ave,,Fresno,CA,93726,US,36.8010999,-119.7901595,2452,,,,,,4.8,,35,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-fresno,America/Los_Angeles,,,,,fresno@goembarc.com,
387541,Embarc - Madera,embarc-madera,MED & REC,530 East Yosemite Ave,,Madera,CA,93638,US,36.9650915,-120.0542747,2461.5,,,,,,,,,,,,,,basic,true,false,true,true,4,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-madera,America/Los_Angeles,,,559-481-6420,,madera@goembarc.com,
387540,Embarc - Fresno Shaw,embarc-fresno-shaw,MED & REC,1784 W Shaw Ave,,Fresno,CA,93711,US,36.8087,-119.8259388,2453.7,,,,,,,,,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-fresno-shaw,America/Los_Angeles,,,559-549-0420,,fresno_shaw@goembarc.com,
387582,The Showcase,the-showcase,MED & REC,101 Grobric Ct,,Fairfield,CA,94534,US,38.2163947,-122.1362172,2537.8,,,,,,,,,,,,,,basic,true,false,false,false,6,Plus Gummies BOGO Deal,$0.02 sale,https://www.leafly.com/dispensary-info/the-showcase,America/Los_Angeles,,,,,brian.licenses@gmail.com,
387537,Embarc Tracy Cannabis Dispensary,embarc-tracy-cannabis-dispensary,MED & REC,1000 Pavilion Pkwy,,Tracy,CA,95304,US,37.758087,-121.4651505,2514.5,,,,,,5,,1,,,,,,basic,true,false,true,true,4,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-tracy-cannabis-dispensary,America/Los_Angeles,,,,,tracy@goembarc.com,
327955,Embarc - Martinez,embarc-martinez,MED & REC,3503 Alhambra Ave,,Martinez,CA,94553,US,37.9995336,-122.1317797,2542.8,,,,,,4.9,,4,,,,,,basic,true,false,true,true,3,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-martinez,America/Los_Angeles,,,,,martinez@goembarc.com,
328139,Embarc - Alameda,embarc-alameda,MED & REC,1616 Webster St,,Alameda,CA,94501,US,37.7756794,-122.276399,2555.5,,,,,,4.9,,23,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-alameda,America/Los_Angeles,,,510-263-8043,,alameda@goembarc.com,
387581,Marina Greens,marina-greens,MED & REC,3109 Fillmore St,,San Francisco,CA,94123,US,37.7981967,-122.4359424,2563.2,,,,,,,,,,,,,,basic,true,false,true,true,2,SATURDAY B2G1 DEALS!!,100% off,https://www.leafly.com/dispensary-info/marina-greens,America/Los_Angeles,,,,,fillmoreco@aol.com,
300318,Elevated San Francisco,elevated-sf,MED & REC,2442 Bayshore Blvd,,San Francisco,CA,94134,US,37.7108015,-122.404351,2563.7,,,,,,4.6,,23,,,,,,basic,true,false,true,true,5,Saturday BOGO Deal,$0.01 sale,https://www.leafly.com/dispensary-info/elevated-sf,America/Los_Angeles,,,,,contact@elevatedsf.com,
356414,Three Trees Delivery,three-trees-delivery,MED & REC,,,Oakland,CA,94621,US,37.581451,-122.336684,2563.4,,,,,,4.2,,15,,,,,,basic,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/three-trees-delivery,America/Los_Angeles,,,9252582736,,frontdesk@threetreesdelivery.com,
387542,Embarc - San Bruno,embarc-san-bruno,MED & REC,120 El Camino Real,,San Bruno,CA,94066,US,37.6162303,-122.4069442,2566.1,,,,,,,,,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-san-bruno,America/Los_Angeles,,,650-410-3366,,sanbruno@goembarc.com,
381276,Embarc - Redwood City,embarc-redwood-city,REC,1870 Broadway,,Redwood City,CA,92928,US,37.4869065,-122.2251872,2560,,,,,,,,,,,,,,basic,true,false,true,true,3,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-redwood-city,America/Los_Angeles,,,,,rwc@goembarc.com,
388384,Baggy Boyz,baggy-boyz,REC,,,Palmdale,CA,93551,US,34.594158,-118.1824793,2427.5,,,,,,5,,1,,,,,,basic,true,true,false,false,1,Free 3.5g,100% off,https://www.leafly.com/dispensary-info/baggy-boyz,America/Los_Angeles,,,8183229179,,ronroj41@gmail.com,
387539,Embarc - Fontana,embarc-fontana,MED & REC,9132 Sierra Ave,,Fontana,CA,92335,US,34.0879079,-117.4365871,2403.1,,,,,,,,,,,,,,basic,true,false,true,true,7,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-fontana,America/Los_Angeles,,,909-743-8420,,fontana@goembarc.com,
387264,Vibe Cannabis | Moreno Valley Dispensary (Pigeon Pass),vibe-by-california-moval-pigeon-pass,MED & REC,11875 Pigeon Pass Rd,,Moreno Valley,CA,92557,US,33.9470298,-117.262068,2398.1,,,,,,5,,8,,,,,,basic,true,false,true,true,1,40% off Top Shelf Brands - Shop Vibin' Daily Deals,40% off,https://www.leafly.com/dispensary-info/vibe-by-california-moval-pigeon-pass,America/Los_Angeles,,,866-474-2646,,care@vibebycalifornia.com,
387269,Vibe Cannabis | Moreno Valley Dispensary (Alessandro),vibe-cannabis-moval-alessandro,MED & REC,24481 Alessandro Blvd.,,Moreno Valley,CA,92553,US,33.9168211,-117.2355751,2397.6,,,,,,5,,2,,,,,,basic,true,false,true,true,1,40% off Top Shelf Brands - Shop Vibin' Daily Deals,40% off,https://www.leafly.com/dispensary-info/vibe-cannabis-moval-alessandro,America/Los_Angeles,,,323-289-8747,,care@vibebycalifornia.com,
389484,Embarc Riverside,embarc-riverside,MED & REC,10919 Magnolia Ave,,Riverside,CA,92505,US,33.9052241,-117.4735891,2410.3,,,,,,,,,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/embarc-riverside,America/Los_Angeles,,,,,riverside@goembarc.com,
317494,Roots Dispensary,roots-dispensary,MED & REC,11045 Sherman Way,,Sun Valley,CA,91352,US,34.2016187,-118.3721005,2448.5,,,,,,4.2,,15,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/roots-dispensary,America/Los_Angeles,,,8182100095,,rootsla818@gmail.com,
386349,Kindly NoHo,kindly-cannabis,MED & REC,10835 Vanowen St W,STE2,North Hollywood,CA,91605,US,34.1947788,-118.3671504,2448.4,,,,,,5,,4,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/kindly-cannabis,America/Los_Angeles,,,,,aaron@kindlycannabis.com,
387677,Stash Dash,stash-dash,MED & REC,3176 Glendale Boulevard,,Los Angeles,CA,90039,US,34.1173259,-118.2612001,2445.1,,,,,,5,,1,,,,,,basic,true,false,true,true,9,Pacific Stone 30% Off,30% off,https://www.leafly.com/dispensary-info/stash-dash,America/Los_Angeles,,,323-372-9709,,max@stashdash.com,
389510,OG Nation - Maywood,og-nation-maywood,MED & REC,6142 Walker Ave,,Maywood,CA,90270,US,33.9805521,-118.1724958,2444.5,,,,,,,,,,,,,,basic,true,false,true,true,5,30% Kingroll (7g only),30% off,https://www.leafly.com/dispensary-info/og-nation-maywood,America/Los_Angeles,,,,,info@ognation.com,
133965,Strain Balboa Caregivers,strain-30-cap-collective,MED & REC,21623 Devonshire St.,,Chatsworth,CA,91311,US,34.2574667,-118.6013606,2458.8,,,,,,4.4,,69,,,,,,basic,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/strain-30-cap-collective,America/Los_Angeles,,,8182806069,,info@straincares.com,
386737,Xzibit’s West Coast Cannabis Dispensary,xzibits-west-coast-cannabis-chatsworth,MED & REC,9155 Deering Ave,,Chatsworth,CA,95311,US,34.23715019999999,-118.5966978,2459.1,,,,,,,,,,,,,,basic,true,false,true,true,1,50% OFF STOREWIDE,50% off,https://www.leafly.com/dispensary-info/xzibits-west-coast-cannabis-chatsworth,America/Los_Angeles,,,,,chatsworth@xzibitswcc.com,
386736,Xzibit’s West Coast Cannabis Dispensary,xzibits-west-coast-cannabis-bel-air,MED & REC,641 N Sepulveda Blvd,,Los Angeles,CA,90049,US,34.0767945,-118.4690344,2457.1,,,,,,,,,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/xzibits-west-coast-cannabis-bel-air,America/Los_Angeles,,,,,belair@xzibitswcc.com,
386735,SWED A SNOOP DOGG Dispensary LAX,swed-a-snoop-dogg-dispensary-lax,MED & REC,5494 W Centinela Ave,,Los Angeles,CA,90045,US,33.97679919999999,-118.3763377,2455.2,,,,,,,,,,,,,,basic,true,false,true,true,0,,,https://www.leafly.com/dispensary-info/swed-a-snoop-dogg-dispensary-lax,America/Los_Angeles,,,,,info@swedstores.com,
387535,Embarc Ventura,embarc-ventura,MED & REC,1890 E Main St,,Ventura,CA,93001,US,34.27818329999999,-119.2718029,2493.1,,,,,,5,,1,,,,,,basic,true,false,true,true,2,50% Off Sluggers Vapes,50% off,https://www.leafly.com/dispensary-info/embarc-ventura,America/Los_Angeles,,,805-871-4201,,,
388391,Erba Catalina,erba-catalina,MED,118 Metropole Avenue,#2020,Avalon,CA,90704,US,33.343888,-118.326938,2471.2,,,,,,,,,,,,,,basic,true,true,false,false,0,,,https://www.leafly.com/dispensary-info/erba-catalina,America/Los_Angeles,,,,,delivery@erbacatalina.com,
366780,Happy Grass Farms,happy-grass-farms,MED,81 Gillette Road,,Buxton,ME,04093,US,43.70446,-70.55715,252.3,,,,,,5,,12,,,,,,info,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/happy-grass-farms,America/New_York,,,2072743508,,,
317357,Brigid Farm,brigid-farm,MED,"27 Industrial Park Rd, Suite 1",,Saco,ME,04072,US,43.5212837,-70.446682,247.5,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/brigid-farm,America/New_York,,,207-571-9433,,,
303542,Zero Gravity Extracts - Delivery,zerogravityextracts,MED,,,Saco,ME,04074,US,43.4939596,-70.4486564,246.2,,,,,,5,,7,,,,,,info,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/zerogravityextracts,America/New_York,,,,,,
303170,Kind Acres Farm,kind-acres-farm,MED,16 Barra Rd,,Biddeford,ME,04005,US,43.480975,-70.4882022,244.1,,,,,,3.7,,15,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/kind-acres-farm,America/New_York,,,,,,
388557,Prolific Roots,prolific-roots,MED,,,Biddeford,ME,04005,US,43.48572670000001,-70.4983211,244,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/prolific-roots,America/New_York,,,2072055143,,,
51819,Canuvo,canuvo5aff,MED,4 Wellspring Rd.,,Biddeford,ME,04005,US,43.479946,-70.4907558,244,,,,,,4.5,,46,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/canuvo5aff,America/New_York,,,207-602-6130,,,
382496,Headies Dispensary,headies-dispensary,MED,12 Grays Lane,,Biddeford,ME,04005,US,43.4690818,-70.4886581,243.5,,,,,,4.8,,4,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/headies-dispensary,America/New_York,,,2074947553,,,
363252,Mary Maine (Coming Soon!!),mary-maine,MED,,,Kennebunk,ME,04046,US,43.3920334,-70.4438795,241.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/mary-maine,America/New_York,,,,,,
